_id,trans_after,revenue_after,test_coupon,channel_acq,num_past_purch,spent_last_purchase,weeks_since_visit,browsing_minutes,shopping_cart,race,gender
9100,0,0,coupon,instagram,0,0,5,11,something,white,male
9101,0,0,control,google,1,71.99,3,12,something,white,male
9102,0,0,control,facebook,0,0,6,1,nothing,white,male
9103,0,0,coupon,google,1,67.99,7,14,nothing,white,male
9104,0,0,control,instagram,1,52.49,2,17,nothing,white,female
9105,0,0,control,facebook,1,61.99,1,12,nothing,white,male
9106,0,0,control,google,0,0,0,16,nothing,white,male
9107,0,0,control,facebook,4,72.99,0,21,nothing,white,female
9108,1,46.392,coupon,facebook,0,0,4,7,something,white,male
9109,1,49.99,control,instagram,6,49.99,4,23,nothing,white,female
9110,0,0,control,instagram,2,48.99,7,16,nothing,white,female
9111,0,0,coupon,facebook,0,0,7,10,something,white,male
9112,0,0,coupon,google,0,0,4,16,nothing,white,female
9113,0,0,control,facebook,2,141.98,5,17,nothing,white,female
9114,0,0,control,google,3,116.98,4,18,something,white,female
9115,0,0,control,facebook,0,0,1,1,something,white,male
9116,0,0,coupon,facebook,2,57.49,3,24,nothing,white,female
9117,0,0,coupon,referral,8,59.99,4,2,nothing,white,male
9118,1,58.99,control,facebook,5,58.99,4,12,something,white,male
9119,0,0,coupon,instagram,0,0,6,4,nothing,white,male
9120,0,0,control,referral,0,0,0,7,something,minority,male
9121,0,0,control,facebook,0,0,7,20,nothing,white,female
9122,0,0,control,instagram,5,73.99,4,13,nothing,white,female
9123,0,0,control,instagram,7,53.99,0,17,something,white,female
9124,0,0,coupon,google,0,0,5,12,something,minority,male
9125,0,0,control,instagram,0,0,1,2,nothing,minority,male
9126,0,0,coupon,google,1,52.49,6,23,nothing,white,female
9127,0,0,control,google,1,56.99,7,20,nothing,white,female
9128,0,0,control,google,0,0,5,9,something,white,male
9129,1,59.99,control,facebook,1,59.99,2,25,something,white,female
9130,0,0,control,facebook,2,115.98,5,9,nothing,white,male
9131,0,0,control,google,0,0,5,7,nothing,minority,female
9132,0,0,coupon,google,6,47.49,6,3,nothing,white,male
9133,0,0,coupon,facebook,4,50.49,1,22,nothing,white,female
9134,0,0,control,google,0,0,0,13,nothing,minority,male
9135,0,0,coupon,google,7,143.98,4,9,nothing,minority,female
9136,0,0,coupon,google,0,0,1,30,nothing,white,female
9137,2,100.784,coupon,referral,5,125.98,0,18,something,white,female
9138,0,0,control,google,0,0,2,16,nothing,minority,female
9139,0,0,control,instagram,0,0,4,20,nothing,white,female
9140,0,0,control,facebook,0,0,3,29,nothing,white,female
9141,0,0,coupon,instagram,3,78.49,4,11,nothing,white,male
9142,0,0,control,facebook,0,0,4,4,nothing,white,male
9143,1,66.99,control,google,8,133.98,1,12,something,white,female
9144,0,0,coupon,google,0,0,1,28,nothing,white,female
9145,0,0,control,google,0,0,4,17,nothing,minority,female
9146,0,0,control,instagram,0,0,1,8,something,white,male
9147,0,0,control,google,1,66.99,1,3,something,minority,male
9148,0,0,control,instagram,1,48.49,5,13,nothing,white,female
9149,1,58.49,control,instagram,2,58.49,1,16,something,minority,male
9150,0,0,control,google,0,0,1,16,nothing,minority,female
9151,1,40.792,coupon,referral,0,0,7,18,nothing,white,female
9152,1,63.99,control,instagram,4,63.99,0,24,something,white,female
9153,0,0,control,google,1,63.99,5,16,something,white,female
9154,0,0,control,google,5,53.99,0,34,nothing,white,female
9155,0,0,control,instagram,5,61.99,5,17,nothing,white,female
9156,0,0,coupon,instagram,3,100.98,5,22,nothing,white,female
9157,0,0,coupon,instagram,1,72.99,2,27,nothing,white,female
9158,1,62.99,control,google,4,62.99,0,12,nothing,minority,female
9159,0,0,coupon,referral,0,0,4,1,nothing,white,male
9160,1,74.99,control,instagram,1,149.98,1,22,nothing,white,female
9161,0,0,coupon,google,0,0,2,14,something,white,male
9162,0,0,coupon,instagram,1,90.98,5,15,nothing,white,female
9163,0,0,coupon,google,0,0,6,2,nothing,white,male
9164,0,0,control,google,0,0,0,16,something,minority,male
9165,0,0,coupon,google,1,56.99,1,3,something,white,male
9166,0,0,control,google,0,0,5,21,something,white,male
9167,0,0,control,google,6,147.98,0,29,nothing,minority,female
9168,0,0,coupon,facebook,0,0,1,7,nothing,white,male
9169,0,0,control,google,1,43.99,5,6,nothing,white,male
9170,2,104.784,coupon,google,5,65.49,1,3,something,white,male
9171,0,0,control,instagram,0,0,4,8,nothing,white,male
9172,1,37.192,coupon,google,5,185.96,6,28,nothing,white,female
9173,0,0,coupon,facebook,2,191.97,5,8,nothing,white,male
9174,0,0,control,referral,0,0,6,8,something,white,male
9175,0,0,coupon,facebook,0,0,5,13,something,white,male
9176,0,0,control,facebook,0,0,1,2,nothing,white,male
9177,0,0,coupon,instagram,1,75.99,6,19,nothing,white,female
9178,0,0,coupon,google,1,117.98,3,21,nothing,white,female
9179,0,0,coupon,instagram,3,46.49,4,22,nothing,white,female
9180,0,0,coupon,instagram,1,49.99,1,23,nothing,white,female
9181,0,0,control,instagram,0,0,1,8,something,white,female
9182,1,37.592,coupon,facebook,3,46.99,0,18,something,minority,female
9183,0,0,control,referral,0,0,0,16,nothing,white,female
9184,0,0,coupon,instagram,1,86.99,1,14,nothing,white,male
9185,0,0,control,google,7,127.98,1,10,nothing,minority,male
9186,0,0,coupon,instagram,0,0,0,22,nothing,white,female
9187,0,0,coupon,google,1,64.99,5,10,nothing,minority,male
9188,0,0,control,referral,8,64.99,3,1,something,white,male
9189,0,0,control,instagram,3,203.97,0,10,something,white,female
9190,0,0,coupon,google,0,0,1,19,nothing,minority,female
9191,0,0,control,google,1,81.99,4,14,nothing,white,male
9192,0,0,coupon,google,1,76.99,2,1,nothing,white,male
9193,0,0,control,referral,2,113.98,0,16,something,white,male
9194,0,0,control,instagram,1,169.47,0,24,nothing,white,female
9195,0,0,coupon,facebook,0,0,4,15,something,white,female
9196,0,0,control,google,3,46.99,4,23,nothing,minority,female
9197,1,64.99,control,facebook,17,64.99,6,20,nothing,white,female
9198,0,0,control,instagram,8,62.99,6,13,something,white,female
9199,0,0,control,google,0,0,2,15,something,minority,male
9200,0,0,coupon,facebook,2,57.99,6,18,nothing,white,female
9201,1,62.792,coupon,instagram,0,0,1,23,nothing,white,female
9202,0,0,control,google,0,0,1,21,nothing,white,female
9203,0,0,coupon,referral,1,59.49,4,13,nothing,white,male
9204,0,0,control,google,1,80.99,6,1,something,minority,male
9205,0,0,coupon,google,0,0,3,21,nothing,white,female
9206,0,0,coupon,facebook,1,73.99,2,16,nothing,white,male
9207,0,0,coupon,google,3,52.49,2,8,something,white,male
9208,1,42.392,coupon,instagram,6,52.99,1,17,nothing,white,female
9209,0,0,coupon,facebook,1,66.99,4,10,something,white,male
9210,0,0,control,instagram,1,69.99,7,15,nothing,white,male
9211,0,0,control,google,2,67.99,6,13,something,white,male
9212,0,0,coupon,google,4,74.99,0,28,something,white,female
9213,0,0,coupon,instagram,1,53.99,7,20,nothing,white,female
9214,1,51.49,control,google,0,0,1,16,something,white,male
9215,0,0,coupon,instagram,2,78.99,6,10,something,white,male
9216,0,0,control,facebook,5,52.99,5,13,nothing,white,male
9217,0,0,control,facebook,1,70.49,3,16,nothing,white,female
9218,0,0,control,instagram,1,81.49,1,21,nothing,white,female
9219,0,0,coupon,google,3,61.99,4,3,nothing,white,male
9220,1,54.99,control,instagram,6,164.97,6,12,something,white,female
9221,0,0,control,instagram,1,74.49,6,15,nothing,white,female
9222,0,0,coupon,google,0,0,3,17,nothing,minority,female
9223,0,0,control,instagram,0,0,5,23,nothing,white,female
9224,0,0,coupon,instagram,0,0,1,17,nothing,white,female
9225,0,0,coupon,facebook,1,88.98,6,5,nothing,white,female
9226,0,0,control,google,1,68.99,1,22,something,white,female
9227,0,0,control,google,0,0,4,18,nothing,white,female
9228,0,0,control,google,1,73.99,0,26,something,white,female
9229,0,0,coupon,google,0,0,6,13,something,white,male
9230,1,35.992,coupon,facebook,4,44.99,1,12,nothing,white,male
9231,0,0,control,instagram,1,44.49,0,15,nothing,white,female
9232,0,0,control,google,0,0,0,14,nothing,white,female
9233,0,0,control,other,3,47.49,1,10,something,white,male
9234,3,218.97,control,facebook,9,72.99,2,13,something,white,male
9235,0,0,coupon,google,4,58.99,4,20,something,minority,male
9236,0,0,control,facebook,1,107.98,1,14,nothing,white,female
9237,0,0,coupon,instagram,6,59.99,5,20,nothing,white,female
9238,1,57.592,coupon,instagram,10,143.98,7,11,nothing,white,female
9239,0,0,control,instagram,0,0,0,5,something,white,male
9240,0,0,coupon,google,0,0,3,23,something,minority,female
9241,0,0,control,google,1,62.99,0,6,nothing,minority,female
9242,0,0,coupon,google,2,53.49,0,8,nothing,minority,male
9243,0,0,control,google,0,0,4,30,nothing,white,female
9244,0,0,control,facebook,0,0,0,9,something,white,male
9245,0,0,control,facebook,2,57.99,7,24,something,white,female
9246,0,0,coupon,instagram,0,0,7,18,nothing,white,female
9247,0,0,control,instagram,2,126.98,4,25,something,white,female
9248,0,0,control,google,1,47.99,7,18,nothing,minority,female
9249,0,0,control,facebook,1,63.99,0,18,nothing,white,female
9250,0,0,coupon,instagram,1,66.99,4,21,nothing,white,female
9251,0,0,coupon,google,0,0,7,3,nothing,minority,male
9252,1,70.99,control,google,6,141.98,3,11,something,white,male
9253,1,51.992,coupon,facebook,0,0,4,13,nothing,minority,female
9254,0,0,control,facebook,1,28.99,7,10,nothing,white,male
9255,0,0,control,instagram,3,71.49,5,6,something,white,male
9256,0,0,control,instagram,0,0,5,22,nothing,white,female
9257,0,0,control,google,3,161.98,7,2,nothing,white,male
9258,0,0,control,google,0,0,7,12,nothing,white,female
9259,0,0,control,google,0,0,6,18,nothing,minority,female
9260,0,0,coupon,google,0,0,2,2,nothing,white,male
9261,0,0,coupon,instagram,2,67.99,4,7,nothing,white,female
9262,0,0,coupon,google,0,0,0,17,nothing,white,female
9263,0,0,control,facebook,3,151.47,0,4,something,white,female
9264,0,0,coupon,google,0,0,5,1,something,minority,male
9265,0,0,coupon,google,7,50.49,0,13,nothing,white,male
9266,0,0,coupon,instagram,2,203.97,1,19,nothing,white,female
9267,0,0,control,referral,4,66.99,6,7,nothing,white,male
9268,0,0,coupon,google,5,64.49,1,1,nothing,white,male
9269,0,0,control,referral,0,0,0,18,nothing,white,female
9270,0,0,coupon,facebook,1,75.99,1,22,nothing,white,female
9271,0,0,control,referral,0,0,3,16,something,white,female
9272,0,0,control,google,1,52.99,5,18,nothing,minority,male
9273,0,0,control,facebook,0,0,7,19,nothing,white,female
9274,0,0,control,instagram,3,65.49,0,15,nothing,white,female
9275,0,0,coupon,facebook,0,0,0,8,something,white,male
9276,0,0,control,google,0,0,5,19,nothing,white,female
9277,0,0,coupon,instagram,12,117.98,7,14,nothing,white,female
9278,0,0,control,instagram,4,75.49,1,13,nothing,white,male
9279,2,107.184,coupon,instagram,0,0,1,2,something,white,male
9280,0,0,control,google,0,0,5,17,nothing,white,female
9281,0,0,coupon,instagram,3,63.99,5,11,nothing,white,female
9282,0,0,control,instagram,0,0,4,9,nothing,white,female
9283,0,0,coupon,google,0,0,6,15,nothing,minority,male
9284,0,0,coupon,facebook,0,0,1,4,nothing,white,male
9285,0,0,control,facebook,1,145.98,5,23,nothing,white,female
9286,0,0,control,facebook,5,167.98,5,16,nothing,white,female
9287,0,0,control,referral,2,78.49,1,2,nothing,white,male
9288,0,0,coupon,google,1,64.99,7,28,nothing,white,female
9289,1,71.49,control,instagram,3,71.49,0,13,something,white,male
9290,0,0,control,google,5,63.99,6,7,nothing,white,male
9291,0,0,coupon,facebook,6,74.49,0,6,something,white,male
9292,1,56.49,control,instagram,6,56.49,2,18,nothing,white,female
9293,0,0,coupon,facebook,0,0,2,11,nothing,white,female
9294,0,0,coupon,facebook,1,48.99,5,14,something,white,male
9295,1,49.99,control,facebook,2,49.99,0,8,nothing,white,male
9296,0,0,coupon,facebook,1,107.98,0,8,nothing,white,male
9297,0,0,control,google,3,109.98,5,3,something,minority,male
9298,0,0,coupon,google,0,0,0,11,nothing,white,female
9299,1,61.192,coupon,instagram,1,76.49,1,19,nothing,white,female
9300,0,0,control,facebook,0,0,0,8,something,white,male
9301,0,0,control,instagram,0,0,2,18,nothing,white,female
9302,1,54.392,coupon,google,1,67.99,1,10,something,minority,male
9303,0,0,control,instagram,1,46.49,2,16,nothing,white,male
9304,0,0,coupon,google,1,58.49,0,15,nothing,minority,female
9305,0,0,control,google,0,0,5,17,something,white,female
9306,0,0,coupon,instagram,4,103.98,7,17,nothing,white,female
9307,1,56.99,control,facebook,0,0,0,19,nothing,white,female
9308,0,0,coupon,google,1,47.99,2,5,something,minority,male
9309,0,0,control,google,12,55.99,3,12,nothing,white,male
9310,0,0,control,facebook,1,50.99,3,16,nothing,white,female
9311,3,190.776,coupon,instagram,6,79.49,0,2,something,white,male
9312,0,0,coupon,instagram,3,164.97,3,20,something,white,female
9313,0,0,coupon,instagram,1,54.99,3,2,nothing,white,male
9314,1,51.99,control,google,1,51.99,4,25,nothing,white,female
9315,0,0,coupon,google,1,70.49,6,17,nothing,minority,female
9316,0,0,coupon,google,1,47.49,1,14,something,white,male
9317,0,0,control,instagram,0,0,6,12,something,white,male
9318,0,0,control,google,0,0,4,13,nothing,white,male
9319,0,0,coupon,google,1,91.98,6,9,something,white,female
9320,1,45.192,coupon,google,2,56.49,1,16,nothing,white,female
9321,0,0,control,google,1,52.99,7,20,nothing,white,female
9322,0,0,coupon,facebook,0,0,1,4,something,white,male
9323,0,0,coupon,google,4,55.99,4,4,nothing,minority,male
9324,0,0,control,google,5,63.99,6,17,nothing,white,female
9325,0,0,coupon,google,2,58.49,0,5,nothing,minority,male
9326,0,0,control,referral,1,64.99,0,13,nothing,white,female
9327,0,0,control,other,1,69.49,4,8,nothing,white,male
9328,0,0,coupon,google,4,53.99,5,16,nothing,minority,male
9329,0,0,control,instagram,0,0,5,20,nothing,white,female
9330,0,0,control,instagram,1,185.97,6,18,something,minority,female
9331,0,0,coupon,facebook,2,56.49,4,3,something,white,male
9332,0,0,coupon,google,2,61.99,6,4,something,white,male
9333,0,0,coupon,other,13,49.99,5,2,something,white,male
9334,0,0,control,google,1,68.99,1,9,nothing,minority,female
9335,0,0,control,google,1,53.99,6,19,nothing,minority,female
9336,0,0,coupon,instagram,7,69.49,3,1,nothing,white,male
9337,0,0,control,instagram,0,0,7,9,nothing,minority,female
9338,0,0,coupon,instagram,0,0,1,22,nothing,white,female
9339,2,119.984,coupon,google,9,74.99,4,18,something,minority,female
9340,1,59.99,control,instagram,4,59.99,1,10,something,white,female
9341,1,50.49,control,referral,7,100.98,5,2,nothing,white,male
9342,1,51.992,coupon,facebook,10,129.98,6,16,something,white,male
9343,0,0,coupon,instagram,4,140.98,2,18,nothing,white,female
9344,0,0,coupon,google,0,0,6,3,nothing,white,male
9345,0,0,control,google,1,69.49,0,15,nothing,white,male
9346,1,68.99,control,google,2,68.99,3,4,something,white,male
9347,0,0,control,google,1,152.97,6,19,nothing,white,female
9348,0,0,coupon,google,2,71.49,2,18,nothing,white,female
9349,0,0,control,instagram,4,73.99,1,17,nothing,white,female
9350,0,0,coupon,google,2,67.99,3,27,nothing,white,female
9351,0,0,control,facebook,2,52.49,0,4,something,white,male
9352,0,0,control,google,3,68.49,3,23,nothing,minority,female
9353,0,0,control,instagram,4,133.98,3,14,nothing,white,female
9354,0,0,coupon,facebook,4,66.99,1,13,nothing,white,female
9355,1,57.992,coupon,instagram,3,72.49,5,16,nothing,white,female
9356,0,0,control,instagram,4,62.49,7,18,nothing,white,female
9357,0,0,control,google,3,63.99,6,6,nothing,white,male
9358,0,0,coupon,google,5,77.99,1,5,something,minority,male
9359,0,0,control,facebook,2,74.49,6,1,something,white,male
9360,1,79.99,control,facebook,8,79.99,4,22,nothing,white,male
9361,0,0,control,facebook,2,47.99,0,11,nothing,white,male
9362,1,45.592,coupon,referral,3,56.99,4,22,nothing,white,female
9363,0,0,control,facebook,0,0,3,1,nothing,white,male
9364,0,0,coupon,instagram,0,0,7,17,nothing,white,female
9365,0,0,control,instagram,0,0,4,17,nothing,white,female
9366,1,47.992,coupon,facebook,0,0,1,20,nothing,white,female
9367,0,0,coupon,instagram,2,43.49,4,13,nothing,white,male
9368,0,0,control,instagram,1,53.99,2,12,something,white,female
9369,0,0,control,instagram,0,0,0,15,nothing,white,female
9370,0,0,control,facebook,2,135.98,1,7,something,white,male
9371,1,63.192,coupon,instagram,1,157.98,6,13,something,white,female
9372,1,54.99,control,facebook,2,54.99,2,8,nothing,white,female
9373,0,0,control,referral,1,51.99,0,7,nothing,white,male
9374,0,0,coupon,facebook,0,0,4,2,something,minority,male
9375,0,0,control,google,1,99.98,4,24,nothing,minority,female
9376,0,0,coupon,google,1,199.96,1,26,nothing,white,female
9377,0,0,coupon,google,4,79.49,0,10,nothing,minority,male
9378,0,0,control,google,2,55.99,3,1,nothing,minority,male
9379,0,0,coupon,google,2,63.99,0,16,something,white,male
9380,0,0,coupon,google,2,87.98,5,15,nothing,minority,male
9381,1,50.99,control,instagram,1,152.97,2,15,nothing,white,female
9382,0,0,coupon,google,3,164.97,6,8,nothing,minority,male
9383,0,0,control,facebook,0,0,1,2,something,white,male
9384,0,0,control,instagram,0,0,4,2,nothing,white,male
9385,1,79.49,control,facebook,0,0,0,21,something,white,female
9386,0,0,control,instagram,1,38.49,3,5,nothing,white,male
9387,3,157.176,coupon,instagram,8,65.49,2,17,nothing,white,female
9388,0,0,control,other,2,133.98,3,12,nothing,white,male
9389,1,59.992,coupon,other,0,0,6,3,something,white,male
9390,0,0,control,instagram,0,0,5,5,nothing,white,male
9391,0,0,coupon,instagram,4,65.99,1,15,nothing,white,female
9392,0,0,coupon,google,0,0,7,14,nothing,white,female
9393,0,0,coupon,google,1,61.49,6,15,nothing,minority,male
9394,0,0,coupon,google,0,0,0,7,something,white,male
9395,0,0,control,facebook,1,61.99,1,2,something,white,male
9396,0,0,coupon,facebook,5,75.99,0,13,nothing,white,male
9397,0,0,coupon,facebook,2,56.49,4,19,nothing,white,female
9398,0,0,coupon,google,0,0,3,6,nothing,white,male
9399,0,0,control,instagram,0,0,5,18,something,white,female
